Symbol,Name,Last,Change,%Chg,Open,High,Low,Volume,Time
DXCM,"Dexcom Inc",119.16,1.26,+1.07%,118.54,120.11,116.81,2564400,2023-12-12
EA,"Electronic Arts Inc",140.33,1.77,+1.28%,139.87,140.38,139.03,1551900,2023-12-12
EBAY,"Ebay Inc",41.11,-0.65,-1.56%,41.77,41.79,40.91,5840000,2023-12-12
EBC,"Eastern Bankshares Inc",12.76,-0.11,-0.85%,12.91,12.94,12.73,680600,2023-12-12
EBTC,"Enterprise Bancorp",29.4,0.3,+1.03%,29.1,29.73,28.54,10900,2023-12-12
ECPG,"Encore Capital Group",43.7,-2.24,-4.88%,46.04,46.04,43.66,191400,2023-12-12
EDIT,"Editas Medicine",9.84,-0.07,-0.71%,10,10.02,9.76,1944300,2023-12-12
EEFT,"Euronet Worldwide",91.66,0.03,+0.03%,91.96,92.04,91.39,279000,2023-12-12
EFSC,"Enterprises Finl Svc",41.78,-0.12,-0.29%,42.06,42.14,41.58,78700,2023-12-12
EMBC,"Embecta Corp",17.09,-0.55,-3.12%,17.74,17.74,17.06,320700,2023-12-12
ENER,"Accretion Acquisition Corp",10.54,-0.02,-0.18%,10.59,10.59,10.54,4500,2023-12-12
ENLT,"Enlight Renewable Energy Ltd",17.34,0.18,+1.05%,17.52,17.53,17.16,47700,2023-12-12
ENPH,"Enphase Energy Inc",99.82,-3.73,-3.60%,102.61,102.64,96.69,5668700,2023-12-12
ENSG,"The Ensign Group IN",109.09,1.43,+1.33%,108.09,109.79,107.28,221900,2023-12-12
ENTG,"Entegris Inc",110.18,0.12,+0.11%,109.81,111.04,108.84,832500,2023-12-12
ENVX,"Enovix Corp",11.8,-0.17,-1.42%,11.85,11.89,11.45,2541700,2023-12-12
EQIX,"Equinix Inc",802.86,5.68,+0.71%,797.18,807,790.18,382800,2023-12-12
ERIE,"Erie Indemnity Company",326.65,7.5,+2.35%,317.95,326.91,315.19,146500,2023-12-12
ESGR,"Enstar Group Ltd",291.27,3.28,+1.14%,287.24,292.61,287.24,28900,2023-12-12
ESLT,"Elbit Systems Ltd",207.17,0.37,+0.18%,206.5,207.44,206.06,21800,2023-12-12
ESTA,"Establishment Labs Holdings Inc",22.88,-0.07,-0.31%,22.73,23.29,22.05,424000,2023-12-12
ETNB,"89Bio Inc",10.02,0.41,+4.27%,9.46,10.08,9.21,1225500,2023-12-12
ETSY,"Etsy Inc",85.82,1.13,+1.33%,84.3,86.55,84.05,3636100,2023-12-12
EVBG,"Everbridge Inc",22.68,0.4,+1.80%,22.43,22.69,22.07,382200,2023-12-12
EVCM,"Evercommerce Inc",9.95,0.03,+0.30%,9.88,10.09,9.69,104400,2023-12-12
EVLV,"Evolv Technologies Hldgs Inc",4.2,-0.01,-0.24%,4.16,4.28,4.15,683900,2023-12-12
EVRG,"Evergy Inc",51.35,-0.43,-0.83%,51.98,51.98,51.1,2338800,2023-12-12
EWBC,"East West Bancorp",67.41,-1.02,-1.49%,68.38,68.45,67.25,797500,2023-12-12
EXAS,"Exact Sciences Cor",65.52,0.46,+0.71%,65.22,65.55,62.62,2373800,2023-12-12
EXC,"Exelon Corp",39.44,-0.08,-0.20%,39.66,39.66,39.18,5695600,2023-12-12
EXEL,"Exelixis Inc",22.77,0.72,+3.27%,22.07,22.96,22.03,2155400,2023-12-12
EXLS,"Exlservice Holdings",29.14,0.15,+0.52%,29.08,29.27,28.74,598400,2023-12-12
EXPE,"Expedia Group Inc",144.88,-3.46,-2.33%,146.35,147.52,143.39,1805300,2023-12-12
EXPI,"Exp Realty International",14.22,-0.31,-2.13%,14.56,14.75,14.1,1187200,2023-12-12
EXPO,"Exponent Inc",82.22,-0.67,-0.81%,83.04,83.04,80.98,366900,2023-12-12
EXTR,"Extreme Networks",17.66,0.51,+2.97%,17.33,17.85,17.12,1989600,2023-12-12
EYE,"National Vision Holdings Inc",18.69,-0.33,-1.74%,18.99,19.01,18.5,719200,2023-12-12
EYPT,"Eyepoint Pharmaceuticals Inc",19,-0.97,-4.86%,19.87,19.87,18.6,688300,2023-12-12
FA,"First Advantage Corp",15.85,0.05,+0.32%,15.93,15.93,15.76,332300,2023-12-12
FANG,"Diamondback Energy",147.88,-1.66,-1.11%,148.27,148.93,146.82,2404800,2023-12-12
FAST,"Fastenal Company",63.88,0.53,+0.84%,63.52,63.93,63.37,3857600,2023-12-12
FAZE,"Faze Holdings Inc.",0.1816,-0.0104,-5.42%,0.183,0.1995,0.1816,191500,2023-12-12
FBNC,"First Bancorp [Nc]",33.46,-0.28,-0.83%,33.74,34.04,33.44,111800,2023-12-12
FBRX,"Forte Biosciences Inc",0.6549,0.0449,+7.36%,0.62,0.7,0.62,43100,2023-12-12
FCFS,"Firstcash Holdings Inc",114.43,-0.28,-0.24%,115.07,115.96,114.24,226500,2023-12-12
FCNCA,"First Citizens Bancs",1440,16.47,+1.16%,1428.18,1448.38,1409,129700,2023-12-12
FELE,"Franklin Electric Company",91.75,-0.65,-0.70%,92.66,92.66,91.53,109300,2023-12-12
FFBC,"First Finl Bncp [Oh]",22.43,-0.3,-1.32%,22.69,22.78,22.4,341900,2023-12-12
FFIC,"Flushing Finl Corp",14.73,-0.39,-2.58%,15.08,15.11,14.69,107600,2023-12-12
FFIE,"Faraday Future Intelligent Electric Inc",0.254,-0.0035,-1.36%,0.2548,0.2647,0.224,15682200,2023-12-12
FFIN,"First Finl Bkshs Inc",28.04,-0.29,-1.02%,28.34,28.34,27.94,332300,2023-12-12
FFIV,"F5 Inc",175.37,1.85,+1.07%,173.9,175.97,172.84,566300,2023-12-12
FHB,"First Hawaiian Inc",21.17,0.09,+0.43%,21.05,21.27,20.83,742800,2023-12-12
FIBK,"First Interstate Ban",28.15,-0.1,-0.35%,28.2,28.38,27.85,479400,2023-12-12
FITB,"Fifth Third Bancorp",30.53,-0.36,-1.17%,30.88,31,30.5,5637000,2023-12-12
FIVE,"Five Below Inc",196.39,-1.06,-0.54%,196.97,198.72,195.5,578800,2023-12-12
FIVN,"Five9 Inc",79.18,0.37,+0.47%,78.69,79.26,77.68,746400,2023-12-12
FIZZ,"Natl Beverage Cp",51.4,1.97,+3.99%,49.84,51.48,49.5,241300,2023-12-12
FLEX,"Flextronics Intl Ltd",26.13,0.32,+1.24%,25.84,26.22,25.63,4426600,2023-12-12
FLGT,"Fulgent Genetics Inc",27.03,0.64,+2.43%,26.54,27.22,26.05,306300,2023-12-12
FLNC,"Fluence Energy Inc Cl A",20.68,-1.27,-5.79%,21.65,21.89,20.63,2200100,2023-12-12
FLYW,"Flywire Corp Voting",21.9,-0.04,-0.18%,22,22.16,21.47,926900,2023-12-12
FOLD,"Amicus Therapeutics",11.82,0.37,+3.23%,11.4,11.89,11.11,4887900,2023-12-12
FORM,"Formfactor Inc",38.94,0.19,+0.49%,38.67,39.35,38.21,457900,2023-12-12
FORR,"Forrester Resrch",24.77,0.26,+1.06%,24.67,25,24.26,146400,2023-12-12
FOX,"Fox Corp Cl B",27.15,-0.47,-1.70%,27.7,27.7,27.07,1944000,2023-12-12
FOXA,"Fox Corp Cl A",29.1,-0.59,-1.99%,29.76,29.8,28.98,2965000,2023-12-12
FOXF,"Fox Factory Cp",62.05,0.9,+1.47%,60.93,62.4,60.03,698200,2023-12-12
FRHC,"Freedom Holding Corp",80.47,0.22,+0.27%,79.54,80.6,79.5,25900,2023-12-12
FRME,"First Merchants Corp",34.18,-0.21,-0.61%,34.29,34.61,34.03,205600,2023-12-12
FROG,"Jfrog Ltd",30.2,0.02,+0.07%,30.18,30.38,29.91,518300,2023-12-12
FRPT,"Freshpet Inc CS",79.35,2.09,+2.71%,77.9,79.38,77.39,633000,2023-12-12
FRSH,"Freshworks Inc Cl A",21.24,0.71,+3.46%,20.53,21.25,20.43,2647700,2023-12-12
FSLR,"First Solar Inc",139.9,-6.21,-4.25%,145.74,146.38,137.54,3489300,2023-12-12
FSV,"Firstsrvce Sub VT Sh",161.39,-1.12,-0.69%,163.06,163.06,161.25,30300,2023-12-12
FTAI,"Ftai Aviation Ltd",44.16,-0.44,-0.99%,44.62,44.86,43.29,728700,2023-12-12
FTEK,"Fuel Tech Inc",1.03,0,0.00%,1.03,1.04,1,140000,2023-12-12
FTNT,"Fortinet Inc",55.04,1.4,+2.61%,53.84,55.64,53.4,7815400,2023-12-12
FTRE,"Fortrea Holdings Inc",31.81,0.54,+1.73%,31.31,31.95,31.11,788000,2023-12-12
FULT,"Fulton Financial Cor",15.46,-0.04,-0.26%,15.47,15.61,15.35,922300,2023-12-12
FUTU,"Futu Holdings Ltd ADR",52.95,0.14,+0.27%,53.36,53.87,52.4,1311600,2023-12-12
FWONA,"Liberty Media Formula One Sr A",57.72,0.29,+0.50%,57.5,58,56.82,78500,2023-12-12
FWONK,"Liberty Media Formula One Sr C",63.52,0.34,+0.54%,63.11,63.88,62.43,1622600,2023-12-12
FWRD,"Foward Air Corp",63.71,0.26,+0.41%,63.38,64,62.73,228600,2023-12-12
GABC,"German Amer Bncp Inc",31,-0.35,-1.12%,31.53,31.53,30.93,54200,2023-12-12
GALT,"Galectin Therapeutic",1.65,-0.05,-2.94%,1.79,1.79,1.65,78000,2023-12-12
GATE,"Marblegate Acquisition Corp Cl A",10.5,-0.07,-0.66%,10.5,10.5,10.5,200,2023-12-06
GDEN,"Golden Entmt",39.71,0.07,+0.18%,39.75,39.96,39.23,106600,2023-12-12
GDYN,"Grid Dynamics Holdings Inc",12.72,-0.07,-0.55%,12.81,12.83,12.29,194400,2023-12-12
GEHC,"Ge Healthcare Technologies Inc",72.05,0.92,+1.29%,71.3,72.39,71.24,2407100,2023-12-12
GEN,"Gen Digital Inc",22.36,0.14,+0.63%,22.26,22.48,22.14,2584400,2023-12-12
GERN,"Geron Corp",1.97,0.04,+2.07%,1.95,1.98,1.87,3733700,2023-12-12
GFS,"Globalfoundries Inc",56.31,0.96,+1.73%,55.41,56.49,55.11,1975800,2023-12-12
GGR,"Gogoro Inc",2.4,-0.09,-3.61%,2.46,2.47,2.38,275900,2023-12-12
GH,"Guardant Health Inc",26.79,0.24,+0.90%,26.65,27.14,25.67,1441900,2023-12-12
GHRS,"Gh Research Plc",5.94,0.11,+1.89%,5.94,6.02,5.83,27200,2023-12-12
GIII,"G-III Apparel Gp",33.86,0.89,+2.70%,32.9,33.9,32.6,864500,2023-12-12
GILD,"Gilead Sciences Inc",80.82,0.73,+0.91%,80.78,81.18,80.06,6118300,2023-12-12
GLBE,"Global-E Online Ltd",35.07,-0.39,-1.10%,35.49,35.5,34.78,627700,2023-12-12
GLNG,"Golar Lng Ltd",20.44,-0.36,-1.73%,20.71,20.8,20.42,1473500,2023-12-12
GLPI,"Gaming & Leisure",46.41,0.55,+1.20%,45.91,46.74,45.61,1907200,2023-12-12
GLUE,"Monte Rosa Therapeutics Inc",4.61,0.41,+9.76%,4.21,4.85,4.12,432000,2023-12-12
GMAB,"Genmab A/S ADR",30.26,-1.66,-5.20%,30.22,30.36,29.83,929300,2023-12-12
GNTX,"Gentex Corp",31.11,-0.12,-0.38%,31.19,31.3,31.03,977400,2023-12-12
GO,"Grocery Outlet Holding Corp",27.91,-1.83,-6.15%,27.78,28.28,27.22,2249800,2023-12-12
GOGL,"Golden Ocean Gp",8.73,0.05,+0.58%,8.66,8.81,8.63,1261000,2023-12-12
GOGO,"Gogo Inc",9.91,-0.3,-2.94%,10.21,10.21,9.74,618200,2023-12-12
GOOG,"Alphabet Cl C",133.64,-1.06,-0.79%,133.27,134.54,132.83,26583900,2023-12-12
GOOGL,"Alphabet Cl A",132.52,-0.77,-0.58%,131.81,133,131.26,29032801,2023-12-12
GPRE,"Green Plains Inc",25.24,0.59,+2.39%,24.75,25.46,24.19,1403800,2023-12-12
GRAB,"Grab Holdings Ltd Cl A",3.07,-0.01,-0.32%,3.08,3.11,3.03,13426801,2023-12-12
GRFS,"Grifols S.A. ADR",10.14,-0.04,-0.39%,10.27,10.32,10.01,878800,2023-12-12
GRNQ,"Greenpro Capital Corp",0.9,-0.03,-3.23%,0.91,0.92,0.87,17100,2023-12-12
GROM,"Grom Social Enterprises Inc",0.9599,-0.0501,-4.96%,0.99,1.0199,0.931,35800,2023-12-12
GSHD,"Goosehead Insurance Inc Cl A",73.91,2.17,+3.02%,72.3,74.15,71.48,218200,2023-12-12
GSM,"Ferroglobe Plc Os",5.99,-0.12,-1.96%,6.11,6.11,5.88,1071000,2023-12-12
GT,"Goodyear Tire Rubber",14.03,-0.12,-0.85%,14.15,14.15,13.98,2623400,2023-12-12
GTLB,"Gitlab Inc Cl A",61.56,1.87,+3.13%,59.92,61.69,59.31,2806000,2023-12-12
GTX,"Garrett Motion Inc",8.41,0.08,+0.96%,8.31,8.49,8.23,7539200,2023-12-12
HAFC,"Hanmi Financial Cp",18.31,-0.09,-0.49%,18.4,18.53,18.19,152300,2023-12-12
HALO,"Halozyme Therapeutic",40.24,-0.26,-0.64%,40.5,40.5,39.2,718000,2023-12-12
HAS,"Hasbro Inc",48.37,-0.52,-1.06%,47.72,49.02,47.09,3715700,2023-12-12
HBAN,"Huntington Bcshs",11.85,-0.1,-0.84%,11.96,11.98,11.82,12797800,2023-12-12
HBNC,"Horizon Bancorp",12,-0.14,-1.15%,12.2,12.2,11.9,316200,2023-12-12
HCP,"Hashicorp Inc Cl A",20.89,-0.4,-1.88%,21.23,21.41,20.42,2839500,2023-12-12
HEES,"H&E Equip Services",46.93,-0.72,-1.51%,47.61,47.61,46.69,169400,2023-12-12
HELE,"Helen of Troy Ltd",111.09,0.34,+0.31%,110.88,111.49,109.85,144600,2023-12-12
HLIT,"Harmonic Inc",10.14,-0.42,-3.98%,10.51,10.54,10.11,1419700,2023-12-12
HLMN,"Hillman Solutions Corp",7.9,-0.19,-2.35%,8.11,8.11,7.63,846900,2023-12-12
HLNE,"Hamilton Lane Inc Cl A",105.05,0.07,+0.07%,105.58,105.66,103.93,195500,2023-12-12
HLTH,"Cue Health Inc",0.3021,0.0016,+0.53%,0.3,0.32,0.2999,363800,2023-12-12
HLVX,"Hillevax Inc",13.95,-0.22,-1.55%,14.29,14.57,13.46,160200,2023-12-12
HOLX,"Hologic Inc",70,1.32,+1.92%,68.86,70.29,68.15,2091100,2023-12-12
HON,"Honeywell International Inc",201.51,1.12,+0.56%,202,202.3,200.86,3094000,2023-12-12
HOOD,"Robinhood Markets Inc Cl A",11.63,-0.08,-0.68%,11.77,11.9,11.54,13394200,2023-12-12
HOPE,"Hope Bancorp Inc",11.03,-0.01,-0.09%,11.03,11.23,10.93,1137500,2023-12-12
HQY,Healthequity,69.89,-0.97,-1.37%,70.89,71.3,68.71,653500,2023-12-12
HRMY,"Harmony Biosciences Holdings Inc",31.74,0.76,+2.45%,31.4,32.02,30.89,540500,2023-12-12
HSIC,"Henry Schein Inc",72.29,0.88,+1.23%,72.81,73.31,72.04,1167700,2023-12-12
HST,"Host Marriott Financial Trust",18.61,0.25,+1.36%,18.4,18.76,18.36,11951200,2023-12-12
HTHT,"H World Group Ltd",35.04,0.61,+1.77%,34.68,35.21,33.81,2053500,2023-12-12
HTLD,"Heartland Express",13.58,-0.32,-2.30%,13.86,13.88,13.54,342000,2023-12-12
HTZ,"Hertz Global Holdings Inc",8.87,-0.46,-4.93%,9.28,9.28,8.86,4400200,2023-12-12
HUBG,"Hub Group Inc A",82.93,-0.71,-0.85%,83.67,84.34,82.93,156100,2023-12-12
HURN,"Huron Consulting",105.79,1.68,+1.61%,104.11,106.07,103.1,68200,2023-12-12
HWC,"Hancock Whitney Corp",44.27,-0.6,-1.34%,44.98,44.98,44.17,686300,2023-12-12
IAC,"Iac Inc",48.76,-0.23,-0.47%,48.8,49.28,47.95,590800,2023-12-12
IART,"Integra Lifesciences",40.92,-0.68,-1.63%,41.6,41.6,40.91,423000,2023-12-12
IAS,"Integral Ad Science Holding Corp",14.33,0.07,+0.49%,14.25,14.41,14.03,876400,2023-12-12
IBKR,"Interactive Brokers",83.75,-0.21,-0.25%,84.01,84.97,83.45,922200,2023-12-12
IBOC,"Intl Bancshares",49.24,-0.12,-0.24%,49.25,49.52,48.99,171800,2023-12-12
IBTX,"Independent Bank Group",43.24,-0.01,-0.02%,43.1,44.28,42.8,300800,2023-12-12
ICFI,"Icf International",138.98,0.73,+0.53%,138.96,140.24,138.31,82500,2023-12-12
ICLR,"Icon Plc",275.76,1.06,+0.39%,275.12,276.63,272.91,291600,2023-12-12
ICUI,"I C U Medical Inc",86.39,0.92,+1.08%,84.94,87.14,83.26,315500,2023-12-12
IDCC,"Interdigital Inc",105.51,-1.34,-1.25%,106.85,106.85,104.32,565400,2023-12-12
IDXX,"Idexx Laboratories",545.04,8.92,+1.66%,538.92,547.75,536.85,431000,2023-12-12
IEP,"Icahn Enterprises",15.82,-0.49,-3.00%,16.29,16.31,15.66,1329200,2023-12-12
ILMN,"Illumina Inc",117.64,0,0.00%,115.7,118.25,112.53,2391400,2023-12-12
IMCR,"Immunocore Holdings Plc ADR",61.87,3.37,+5.76%,58,62.08,57.8,480500,2023-12-12
IMGN,"Immunogen Inc",29.71,0.06,+0.20%,29.8,29.94,29.71,10873000,2023-12-12
IMKTA,"Ingles Markets Inc",83.92,-1.46,-1.71%,85.58,85.85,83.84,53000,2023-12-12
IMPL,"Impel Pharmaceuticals Inc",0.3602,0.0099,+2.83%,0.4161,0.4161,0.36,79300,2023-12-12
IMTX,"Immatics NV",9.52,0.28,+3.03%,9.3,9.56,8.81,271300,2023-12-12
IMVT,"Immunovant Inc",43.6,3.82,+9.60%,40.29,43.84,40.26,2959300,2023-12-12
INBK,"First Internet Bcp",22.4,-0.02,-0.09%,22.66,22.66,22.25,19200,2023-12-12
INBX,"Inhibrx Inc",24.3,-0.56,-2.25%,24.86,24.92,24.01,196300,2023-12-12
INCY,"Incyte Corp",61.86,4.82,+8.45%,57.36,62.45,57.12,6164500,2023-12-12
INDB,"Independent Bk Corp",60.94,-0.83,-1.34%,61.76,61.76,60.86,200300,2023-12-12
INDI,"Indie Semiconductor Cl A",7.74,-0.03,-0.39%,7.73,7.82,7.6,2579200,2023-12-12
INDV,"Indivior Plc",14.82,-0.27,-1.79%,14.51,14.82,14.38,17800,2023-12-12
INMB,"Inmune Bio Inc",10.32,0.05,+0.49%,10.15,10.61,9.8,107700,2023-12-12
INMD,"Inmode Ltd",20.9,-0.64,-2.97%,21.49,21.6,20.66,1483800,2023-12-12
INSM,"Insmed Inc",27.99,0.73,+2.68%,27.24,28.05,26.77,1911300,2023-12-12
INTA,"Intapp Inc",37.03,0.33,+0.90%,36.83,37.12,36.4,468000,2023-12-12
INTC,"Intel Corp",44.04,-0.5,-1.12%,44.36,44.44,43.63,31452102,2023-12-12
INTR,"Inter Cl A",4.95,-0.1,-1.98%,5.04,5.04,4.85,109600,2023-12-12
INTU,"Intuit Inc",594.18,7.52,+1.28%,588.27,594.87,583.54,1251900,2023-12-12
INVA,"Innoviva Inc",15.6,0.3,+1.96%,15.31,15.75,15.22,729800,2023-12-12
INVZ,"Innoviz Technologies Ltd",2.6,0.3,+13.04%,2.37,2.65,2.29,20928000,2023-12-12
IONS,"Ionis Pharmaceuticals",49.46,0.28,+0.57%,49.36,49.48,48.42,970900,2023-12-12
IOSP,"Innospec Inc",109.71,-1.17,-1.06%,111.84,112.2,109.31,83900,2023-12-12
IOVA,"Iovance Biotherapeutics Inc",6.39,0.14,+2.24%,6.23,6.47,6,5739800,2023-12-12
IPAR,"Inter Parfums Inc",135.1,1.83,+1.37%,134.08,135.32,132.3,70400,2023-12-12
IPGP,"Ipg Photonics Corp",100.61,0.22,+0.22%,100.64,100.86,99.52,225800,2023-12-12
IQ,"Iqiyi Inc ADR",4.64,0.07,+1.53%,4.59,4.69,4.57,6367600,2023-12-12
IRDM,"Iridium Comm Inc",39.55,-0.29,-0.73%,39.82,39.91,39.14,680500,2023-12-12
IRTC,"Irhythm Technologies Inc",93.29,4.19,+4.70%,90.11,94.65,89.77,357600,2023-12-12
IRWD,"Ironwood Pharmaceuti",10.23,0.02,+0.20%,10.27,10.38,10.1,1593000,2023-12-12
ISRG,"Intuitive Surg Inc",320.71,5.28,+1.67%,316.96,321.36,314.38,1371200,2023-12-12
ISTR,"Investar Holding",12.17,-0.09,-0.73%,12.31,12.35,12.16,20500,2023-12-12
ITCI,"Intra-Cellular Ther",64.4,4.51,+7.53%,59.89,64.46,58.92,1709200,2023-12-12
ITRI,"Itron Inc",70.45,0.93,+1.34%,69.8,70.66,68.98,292100,2023-12-12
JACK,"Jack IN The Box Inc",79.33,-1.2,-1.49%,80.24,80.55,79.31,451400,2023-12-12
JAMF,"Jamf Holding Corp",16.89,-0.32,-1.86%,17.16,17.17,16.76,276800,2023-12-12
JAZZ,"Jazz Pharma Plc",122.42,1.16,+0.96%,121.9,123.22,120.21,593600,2023-12-12
JBHT,"J B Hunt Transport",192.98,0.31,+0.16%,192.81,194.76,191.99,463300,2023-12-12
JD,"Jd.com Inc ADR",25.18,-0.42,-1.64%,25.58,25.58,25.03,12059900,2023-12-12
JJSF,"J J Snack Foods",171.72,0.45,+0.26%,171.35,171.8,170.35,64000,2023-12-12
JKHY,"Jack Henry & Assoc",166.12,1.74,+1.06%,165.02,166.3,164.21,382900,2023-12-12
JRVR,"James River Gp HD",8.91,-0.26,-2.84%,9.16,9.16,8.89,577800,2023-12-12
KALU,"Kaiser Aluminum",60.5,-1.5,-2.42%,61.55,61.71,59.56,137500,2023-12-12
KC,"Kingsoft Cloud Holdings Ltd ADR",4,-0.1,-2.44%,4.13,4.14,3.97,712200,2023-12-12
KDP,"Keurig Dr Pepper Inc",32.67,-0.09,-0.27%,33.02,33.02,32.57,5925600,2023-12-12
KELYA,"Kelly Svcs Cl A",21.11,-0.27,-1.26%,21.4,21.54,21.09,193800,2023-12-12
KFRC,"Kforce Inc",69.49,-0.43,-0.61%,70.28,70.96,68.46,105600,2023-12-12
KHC,"Kraft Heinz Company",37.26,0.48,+1.31%,36.99,37.45,36.77,9353800,2023-12-12
KIDS,"Orthopediatrics Corp",30.55,0.77,+2.59%,29.87,30.57,28.95,119800,2023-12-12
KLAC,"K L A-Tencor Corp",561.05,1.84,+0.33%,558.2,564.46,558.16,871800,2023-12-12
KLIC,"Kulicke and Soffa",53.87,0.8,+1.51%,53,53.88,52.63,420800,2023-12-12
KNTE,"Kinnate Biopharma Inc",2.19,-0.07,-3.10%,2.25,2.26,2.17,290400,2023-12-12
KRNT,"Kornit Digital Ord",18.74,0.68,+3.77%,18,18.74,17.77,776600,2023-12-12
KRNY,"Kearny Financial",8.57,-0.07,-0.81%,8.64,8.64,7.92,223200,2023-12-12
KROS,"Keros Therapeutics Inc",29.66,1.33,+4.69%,28.43,30.17,27.31,564600,2023-12-12
KRTX,"Karuna Therapeutics Inc",213.74,10.03,+4.92%,204.52,214.67,202.73,272500,2023-12-12
KRYS,"Krystal Biotech Inc",110.93,4.92,+4.64%,105.82,114.18,103.83,539900,2023-12-12
KTOS,"Kratos Defns",20.83,0.53,+2.61%,20.31,20.93,20.25,1043200,2023-12-12
KURA,"Kura Oncology",11.13,0.41,+3.82%,10.66,11.49,10.33,3720100,2023-12-12
KYMR,"Kymera Therapeutics Inc",22.64,0.85,+3.90%,21.76,22.69,21.22,921800,2023-12-12
LAMR,"Lamar Advertis A",104.56,-0.14,-0.13%,104.7,105.03,103.51,277700,2023-12-12
LANC,"Lancaster Colony Cor",168.38,1.89,+1.14%,167.27,168.58,165.48,88400,2023-12-12
LAUR,"Laureate Education Inc",13.42,-0.08,-0.59%,13.46,13.48,13.33,387700,2023-12-12
LAZR,"Luminar Technologies Inc",2.46,-0.01,-0.40%,2.46,2.49,2.36,6275200,2023-12-12
LBRDA,"Liberty Broadband Corp Sr A",74.69,-1.71,-2.24%,75.95,76.45,74.66,70700,2023-12-12
LBRDK,"Liberty Broadband Corp Sr C",74.76,-1.69,-2.21%,76.01,77.06,74.71,1091600,2023-12-12
LBTYA,"Liberty Global Ltd Ord A",15.86,-0.14,-0.88%,15.96,16,15.58,1923100,2023-12-12
LBTYK,"Liberty Global Ltd Ord C",16.6,-0.32,-1.89%,16.82,16.82,16.46,2203300,2023-12-12
LCID,"Lucid Group Inc",4.22,-0.39,-8.46%,4.47,4.5,4.09,45313898,2023-12-12
LECO,"Lincoln Elec Holdings",206.6,-1.66,-0.80%,208.73,208.76,206.33,322600,2023-12-12
LEGN,"Legend Biotech Corp ADR",62.13,2.14,+3.57%,60.46,62.41,59.24,1058800,2023-12-12
LFST,"Lifestance Health Group Inc",6.77,0.08,+1.20%,6.72,6.92,6.62,3223800,2023-12-12
LFUS,"Littelfuse Inc",246.28,-1.98,-0.80%,248.9,249.64,245.54,103400,2023-12-12
LGIH,"LGI Homes Inc",113.99,-3.94,-3.34%,118.23,118.5,113.93,220600,2023-12-12
LGND,"Ligand Pharm",62.94,0.4,+0.64%,62.67,63.41,60.28,157200,2023-12-12
LI,"Li Auto Inc ADR",34.6,-0.68,-1.93%,35.24,35.46,34.38,4111200,2023-12-12
LILAK,"Liberty Latin America Cl C",6.77,-0.32,-4.51%,7.04,7.04,6.75,692100,2023-12-12
LILM,"Lilium N.V.",1.27,-0.05,-3.79%,1.33,1.37,1.23,4572300,2023-12-12
LIN,"Linde Plc",426.72,18.48,+4.53%,425.69,434.21,420.3,6829000,2023-12-12
LITE,"Lumentum Holdings",44.86,-0.2,-0.44%,45.07,45.07,43.98,998800,2023-12-12
LIVN,"Livanova Plc OR Sh",46.83,1.35,+2.97%,45.53,47,44.74,446900,2023-12-12
LKFN,"Lakeland Finl Corp",60.84,-0.66,-1.07%,61.29,61.99,60.8,70100,2023-12-12
LKQ,"LKQ Corp",45.46,-0.28,-0.61%,45.75,45.78,45.31,1016700,2023-12-12
LLYVA,"Liberty Media Live Sr A",33.99,0.73,+2.19%,33.5,34.2,33.24,188000,2023-12-12
LLYVK,"Liberty Media Live Sr C",35.31,0.66,+1.90%,34.85,35.58,34.51,610300,2023-12-12
LMFA,"Lm Funding America Inc",0.3299,-0.0011,-0.33%,0.35,0.35,0.3233,406300,2023-12-12
LNT,"Alliant Energy Corp",51.39,-0.12,-0.23%,51.68,51.68,51.09,1325900,2023-12-12
LNTH,"Lantheus Holdings",75.51,3.54,+4.92%,71.94,76.35,71.94,855600,2023-12-12
LNW,"Light & Wonder Inc",82.54,-1.11,-1.33%,83.52,83.52,82.23,638600,2023-12-12
LOGI,"Logitech Int S.A.",92.04,1.81,+2.01%,90.89,92.06,90.85,215800,2023-12-12
LOPE,"Grand Canyon Educati",142.12,0.36,+0.25%,141.64,143.34,141.64,96000,2023-12-12
LPLA,"Lpl Financial Holdings",228,2.67,+1.18%,225.33,230.13,224.54,654100,2023-12-12
LRCX,"Lam Research Corp",731.24,-4.35,-0.59%,733,738.8,727.11,1201900,2023-12-12
LSCC,"Lattice Semicond",64.76,0.9,+1.41%,63.41,65.21,63.26,2301500,2023-12-12
LSTR,"Landstar System",182.54,1.14,+0.63%,181.4,183.44,180.68,140200,2023-12-12
LSXMA,"Liberty Media Siriusxm Sr A",27.03,0.39,+1.46%,27.7,28.03,26.68,4858800,2023-12-12
LSXMK,"Liberty Media Siriusxm Sr C",27.03,0.23,+0.86%,27.63,27.99,26.82,4207100,2023-12-12
LULU,"Lululemon Athletica",503.65,0.91,+0.18%,503,504.4,495.68,1717100,2023-12-12
LWLG,"Lightwave Logic Inc",4.78,0.06,+1.27%,4.7,4.84,4.57,647400,2023-12-12
LYEL,"Lyell Immunopharma Inc",1.96,0.02,+1.03%,1.96,1.96,1.82,1103700,2023-12-12
LYFT,"Lyft Inc Cl A",13.97,-0.39,-2.72%,14.28,14.71,13.86,21491100,2023-12-12
LZ,"Legalzoom.com Inc",10.82,-0.03,-0.28%,10.91,11.1,10.8,1172000,2023-12-12
