Symbol,Name,Last,Change,%Chg,High,Low,Volume,Time
GILD,"Gilead Sciences Inc",60.62,-0.13,-0.21%,61.25,60.32,5597200,2022-07-26
GIS,"General Mills",74.41,0.16,+0.22%,74.53,72.63,2954900,2022-07-26
GL,"Globe Life Inc",100.65,-0.76,-0.75%,101.61,100.25,351400,2022-07-26
GLW,"Corning Inc",34.94,0.45,+1.30%,35.02,33.28,7669700,2022-07-26
GM,"General Motors Company",33.34,-1.18,-3.42%,34.08,33.04,14533000,2022-07-26
GNRC,"Generac Holdings Inc",232.15,-6.39,-2.68%,238.02,230.06,492500,2022-07-26
GOOG,"Alphabet Cl C",105.44,-2.77,-2.56%,107.74,104.76,36626602,2022-07-26
GOOGL,"Alphabet Cl A",105.02,-2.49,-2.32%,107.2,104.07,47990902,2022-07-26
GS,"Goldman Sachs Group",318.55,-5.57,-1.72%,324.29,317.76,2054700,2022-07-26
HAL,"Halliburton Company",28.04,-0.38,-1.34%,29.09,27.69,8694899,2022-07-26
HAS,"Hasbro Inc",77.54,-1.12,-1.42%,78.63,77.04,1719400,2022-07-26
HES,"Hess Corp",105.24,-1.08,-1.02%,108.53,103.87,1925800,2022-07-26
HIG,"Hartford Financial Services Group",64.36,-0.43,-0.66%,64.93,64.11,1440600,2022-07-26
HLT,"Hilton Inc",120.22,-1.97,-1.61%,121.89,120.08,2203900,2022-07-26
HOLX,"Hologic Inc",70.06,-0.2,-0.28%,70.77,69.68,1370400,2022-07-26
HPE,"Hewlett Packard Enterprise Comp",13.78,-0.1,-0.72%,14.06,13.74,6587200,2022-07-26
HPQ,"HP Inc",31.95,-0.65,-1.99%,32.65,31.88,5908100,2022-07-26
HRL,"Hormel Foods Corp",48.15,0.38,+0.80%,48.23,47.29,1142800,2022-07-26
HSIC,"Henry Schein Inc",77.56,0.14,+0.18%,78.01,77.17,424600,2022-07-26
HST,"Host Marriott Financial Trust",16.94,-0.36,-2.08%,17.33,16.93,4337900,2022-07-26
HSY,"Hershey Foods Corp",218.01,1.15,+0.53%,218.28,215.11,1115900,2022-07-26
HUM,"Humana Inc",492.28,0.49,+0.10%,494.49,488.8,862500,2022-07-26
ICE,"Intercontinental Exchange",97.64,-1.33,-1.34%,98.57,96.77,1940800,2022-07-26
IDXX,"Idexx Laboratories",377,1.44,+0.38%,381.6,373.05,514200,2022-07-26
